Adresa,LocSort
G020105079,2206200
G020105081,2206400
G020105082,2206400
G020105083,2206400
G020105084,2206400
G020105085,2206400
G020105086,2206400
G020105087,2206400
G020105088,2206400
G020105089,2206600
G020105091,2206600
G020105092,2206600
G020105093,2206600
G020105094,2206600
G020105095,2206600
G020105096,2206600
G020105097,2206800
G020105098,2206800
G020105099,2206800
G020106001,2204400
G020106002,2204400
G020106003,2204400
G020106004,2204400
G020106005,2204400
G020106006,2204400
G020106007,2204400
G020106008,2204400
G020106009,2204600
G020106011,2204600
G020106012,2204600
G020106013,2204600
G020106014,2204600
G020106015,2204600
G020106016,2204600
G020106017,2204800
G020106018,2204800
G020106019,2204800
G020106021,2204800
G020106022,2204800
G020106023,2204800
G020106024,2204800
G020106025,2205000
G020106026,2205000
G020106027,2205000
G020106028,2205000
G020106029,2205000
G020106031,2205000
G020106032,2205000
G020106033,2205200
G020106034,2205200
G020106035,2205200
G020106036,2205200
G020106037,2205200
G020106038,2205200
G020106039,2205200
G020106041,2205400
G020106042,2205400
G020106043,2205400
G020106044,2205400
G020106045,2205400
G020106046,2205400
G020106047,2205400
G020106048,2205400
G020106049,2205600
G020106051,2205600
G020106052,2205600
G020106053,2205600
G020106054,2205600
G020106055,2205600
G020106056,2205600
G020106057,2205800
G020106058,2205800
G020106059,2205800
G020106061,2205800
G020106062,2205800
G020106063,2205800
G020106064,2205800
G020106065,2206000
G020106066,2206000
G020106067,2206000
G020106068,2206000
G020106069,2206000
G020106071,2206000
G020106072,2206000
G020106073,2206200
G020106074,2206200
G020106075,2206200
G020106076,2206200
G020106077,2206200
G020106078,2206200
G020106079,2206200
G020106081,2206400
G020106082,2206400
G020106083,2206400
G020106084,2206400
G020106085,2206400
G020106086,2206400
G020106087,2206400
G020106088,2206400
G020106089,2206600
G020106091,2206600
G020106092,2206600
G020106093,2206600
G020106094,2206600
G020106095,2206600
G020106096,2206600
G020106097,2206800
G020106098,2206800
G020106099,2206800
G020107001,2204400
G020107002,2204400
G020107003,2204400
G020107004,2204400
G020107005,2204400
G020107006,2204400
G020107007,2204400
G020107008,2204400
G020107009,2204600
G020107011,2204600
G020107012,2204600
G020107013,2204600
G020107014,2204600
G020107015,2204600
G020107016,2204600
G020107017,2204800
G020107018,2204800
G020107019,2204800
G020107021,2204800
G020107022,2204800
G020107023,2204800
G020107024,2204800
G020107025,2205000
G020107026,2205000
G020107027,2205000
G020107028,2205000
G020107029,2205000
G020107031,2205000
G020107032,2205000
G020107033,2205200
G020107034,2205200
G020107035,2205200
G020107036,2205200
G020107037,2205200
G020107038,2205200
G020107039,2205200
G020107041,2205400
G020107042,2205400
G020107043,2205400
G020107044,2205400
G020107045,2205400
G020107046,2205400
G020107047,2205400
G020107048,2205400
G020107049,2205600
G020107051,2205600
G020107052,2205600
G020107053,2205600
G020107054,2205600
G020107055,2205600
G020107056,2205600
G020107057,2205800
G020107058,2205800
G020107059,2205800
G020107061,2205800
G020107062,2205800
G020107063,2205800
G020107064,2205800
G020107065,2206000
G020107066,2206000
G020107067,2206000
G020107068,2206000
G020107069,2206000
G020107071,2206000
G020107072,2206000
G020107073,2206200
G020107074,2206200
G020107075,2206200
G020107076,2206200
G020107077,2206200
G020107078,2206200
G020107079,2206200
G020107081,2206400
G020107082,2206400
G020107083,2206400
G020107084,2206400
G020107085,2206400
G020107086,2206400
G020107087,2206400
G020107088,2206400
G020107089,2206600
G020107091,2206600
G020107092,2206600
G020107093,2206600
G020107094,2206600
G020107095,2206600
G020107096,2206600
G020107097,2206800
G020107098,2206800
G020107099,2206800
G020108001,2204400
G020108002,2204400
G020108003,2204400
G020108004,2204400
G020108005,2204400
G020108006,2204400
G020108007,2204400
G020108008,2204400
G020108009,2204600
G020108011,2204600
G020108012,2204600
G020108013,2204600
G020108014,2204600
G020108015,2204600
G020108016,2204600
G020108017,2204800
G020108018,2204800
G020108019,2204800
G020108021,2204800
G020108022,2204800
G020108023,2204800
G020108024,2204800
G020108025,2205000
G020108026,2205000
G020108027,2205000
G020108028,2205000
G020108029,2205000
G020108031,2205000
G020108032,2205000
G020108033,2205200
G020108034,2205200
G020108035,2205200
G020108036,2205200
G020108037,2205200
G020108038,2205200
G020108039,2205200
G020108041,2205400
G020108042,2205400
G020108043,2205400
G020108044,2205400
G020108045,2205400
G020108046,2205400
G020108047,2205400
G020108048,2205400
G020108049,2205600
G020108051,2205600
G020108052,2205600
G020108053,2205600
G020108054,2205600
G020108055,2205600
G020108056,2205600
G020108057,2205800
G020108058,2205800
G020108059,2205800
G020108061,2205800
G020108062,2205800
G020108063,2205800
G020108064,2205800
G020108065,2206000
G020108066,2206000
G020108067,2206000
G020108068,2206000
G020108069,2206000
G020108071,2206000
G020108072,2206000
G020108073,2206200
G020108074,2206200
G020108075,2206200
G020108076,2206200
G020108077,2206200
G020108078,2206200
G020108079,2206200
G020108081,2206400
G020108082,2206400
G020108083,2206400
G020108084,2206400
G020108085,2206400
G020108086,2206400
G020108087,2206400
G020108088,2206400
G020108089,2206600
G020108091,2206600
G020108092,2206600
G020108093,2206600
G020108094,2206600
G020108095,2206600
G020108096,2206600
G020108097,2206800
G020108098,2206800
G020108099,2206800
G020109001,2204400
G020109002,2204400
G020109003,2204400
G020109004,2204400
G020109005,2204400
G020109006,2204400
G020109007,2204400
G020109008,2204400
G020109009,2204600
G020109011,2204600
G020109012,2204600
G020109013,2204600
G020109014,2204600
G020109015,2204600
G020109016,2204600
G020109017,2204800
G020109018,2204800
G020109019,2204800
G020109021,2204800
G020109022,2204800
G020109023,2204800
G020109024,2204800
G020109025,2205000
G020109026,2205000
G020109027,2205000
G020109028,2205000
G020109029,2205000
G020109031,2205000
G020109032,2205000
G020109033,2205200
G020109034,2205200
G020109035,2205200
G020109036,2205200
G020109037,2205200
G020109038,2205200
G020109039,2205200
G020109041,2205400
G020109042,2205400
G020109043,2205400
G020109044,2205400
G020109045,2205400
G020109046,2205400
G020109047,2205400
G020109048,2205400
G020109049,2205600
G020109051,2205600
G020109052,2205600
G020109053,2205600
G020109054,2205600
G020109055,2205600
G020109056,2205600
G020109057,2205800
G020109058,2205800
G020109059,2205800
G020109061,2205800
G020109062,2205800
G020109063,2205800
G020109064,2205800
G020109065,2206000
G020109066,2206000
G020109067,2206000
G020109068,2206000
G020109069,2206000
G020109071,2206000
G020109072,2206000
G020109073,2206200
G020109074,2206200
G020109075,2206200
G020109076,2206200
G020109077,2206200
G020109078,2206200
G020109079,2206200
G020109081,2206400
G020109082,2206400
G020109083,2206400
G020109084,2206400
G020109085,2206400
G020109086,2206400
G020109087,2206400
G020109088,2206400
G020109089,2206600
G020109091,2206600
G020109092,2206600
G020109093,2206600
G020109094,2206600
G020109095,2206600
G020109096,2206600
G020109097,2206800
G020109098,2206800
G020109099,2206800
G020200001,2204300
G020200002,2204300
G020200003,2204300
G020200004,2204300
G020200005,2204300
G020200006,2204300
G020200007,2204300
G020200008,2204300
G020200009,2204500
G020200011,2204500
G020200012,2204500
G020200013,2204500
G020200014,2204500
G020200015,2204500
G020200016,2204500
G020200017,2204700
G020200018,2204700
G020200019,2204700
G020200021,2204700
G020200022,2204700
G020200023,2204700
G020200024,2204700
G020200025,2204900
G020200026,2204900
G020200027,2204900
G020200028,2204900
G020200029,2204900
G020200031,2204900
G020200032,2204900
G020200033,2205100
G020200034,2205100
G020200035,2205100
G020200036,2205100
G020200037,2205100
G020200038,2205100
G020200039,2205100
G020200041,2205300
G020200042,2205300
G020200043,2205300
G020200044,2205300
G020200045,2205300
G020200046,2205300
G020200047,2205300
G020200048,2205300
G020200049,2205500
G020200051,2205500
G020200052,2205500
G020200053,2205500
G020200054,2205500
G020200055,2205500
G020200056,2205500
G020200057,2205700
G020200058,2205700
G020200059,2205700
G020200061,2205700
G020200062,2205700
G020200063,2205700
G020200064,2205700
G020200065,2205900
G020200066,2205900
G020200067,2205900
G020200068,2205900
G020200069,2205900
G020200071,2205900
G020200072,2205900
G020200073,2206100
G020200074,2206100
G020200075,2206100
G020200076,2206100
G020200077,2206100
G020200078,2206100
G020200079,2206100
G020200081,2206300
G020200082,2206300
G020200083,2206300
G020200084,2206300
G020200085,2206300
G020200086,2206300
G020200087,2206300
G020200088,2206300
G020200089,2206500
G020200091,2206500
G020200092,2206500
G020200093,2206500
G020200094,2206500
G020200095,2206500
G020200096,2206500
G020200097,2206700
G020200098,2206700
G020200099,2206700
G020201001,2204300
G020201002,2204300
G020201003,2204300
G020201004,2204300
G020201005,2204300
G020201006,2204300
G020201007,2204300
G003709045,4152050
G003709046,4152060
G003709047,4152070
G003709048,4152080
G003709049,4152090
G003709051,4152110
G003709052,4152120
G003709053,4152130
G003709054,4152140
G003709055,4152150
G003709056,4152160
G003709057,4149510
G003709058,4149520
G003709059,4149530
G003709061,4149550
G003709062,4149560
G003709063,4149570
G003709064,4149580
G003709065,4149590
G003709066,4149600
G003709067,4149610
G003709068,4149620
G003709069,4149630
G003709071,4149650
G003709072,4149660
G003709073,4149670
G003709074,4149680
G003709075,4149690
G003709076,4149700
G003709077,4149710
G003709078,4149720
G003709079,4149730
G003709081,4149750
G003709082,4149760
G003709083,4149770
G003709084,4149780
G003709085,4149790
G003709086,4149800
G003709087,4149810
G003709088,4149820
G003709089,4149830
G003709091,4149850
G003709092,4149860
G003709093,4149870
G003709094,4149880
G003709095,4149890
G003709096,4149900
G003709097,4149910
G003709098,4149920
G003709099,4149930
G013600001,3135300
G013600002,3135300
G013600003,3135300
G013600004,3135300
G013600005,3135300
G013600006,3135300
G013600007,3135300
G013600008,3135300
G013600009,3135100
G013600011,3135100
G013600012,3135100
G013600013,3135100
G013600014,3135100
G013600015,3135100
G013600016,3135100
G013600017,3134900
G013600018,3134900
G013600019,3134900
G013600021,3134900
G013600022,3134900
G013600023,3134900
G013600024,3134900
G013600025,3134700
G013600026,3134700
G013600027,3134700
G013600028,3134700
G013600029,3134700
G013600031,3134700
G013600032,3134700
G013600033,3134500
G013600034,3134500
G013600035,3134500
G013600036,3134500
G013600037,3134500
G013600038,3134500
G013600039,3134500
G013600041,3134300
G013600042,3134300
G013600043,3134300
G013600044,3134300
G013600045,3134300
G013600046,3134300
G013600047,3134300
G013600048,3134300
G013600049,3134100
G013600051,3134100
G013600052,3134100
G013600053,3134100
G013600054,3134100
G013600055,3134100
G013600056,3134100
G013600057,3133900
G013600058,3133900
G013600059,3133900
G013600061,3133900
G013600062,3133900
G013600063,3133900
G013600064,3133900
G013600065,3133700
G013600066,3133700
G013600067,3133700
G013600068,3133700
G013600069,3133700
G013600071,3133700
G013600072,3133700
G013600073,3133500
G013600074,3133500
G013600075,3133500
G013600076,3133500
G013600077,3133500
G013600078,3133500
G013600079,3133500
G013600081,3133300
G013600082,3133300
G013600083,3133300
G013600084,3133300
G013600085,3133300
G013600086,3133300
G013600087,3133300
G013600088,3133300
G013600089,3133100
G013600091,3133100
G013600092,3133100
G013600093,3133100
G013600094,3133100
G013600095,3133100
G013600096,3133100
G013600097,3132900
G013600098,3132900
G013600099,3132900
G013601001,3135300
G013601002,3135300
G013601003,3135300
G013601004,3135300
G013601005,3135300
G013601006,3135300
G013601007,3135300
G013601008,3135300
G013601009,3135100
G013601011,3135100
G013601012,3135100
G013601013,3135100
G013601014,3135100
G013601015,3135100
G013601016,3135100
G013601017,3134900
G013601018,3134900
G013601019,3134900
G013601021,3134900
G013601022,3134900
G013601023,3134900
G013601024,3134900
G013601025,3134700
G013601026,3134700
G013601027,3134700
G013601028,3134700
G013601029,3134700
G013601031,3134700
G013601032,3134700
G013601033,3134500
G013601034,3134500
G013601035,3134500
G013601036,3134500
G013601037,3134500
G013601038,3134500
G013601039,3134500
G013601041,3134300
G013601042,3134300
G013601043,3134300
G013601044,3134300
G013601045,3134300
G013601046,3134300
G013601047,3134300
G013601048,3134300
G013601049,3134100
G013601051,3134100
G013601052,3134100
G013601053,3134100
G013601054,3134100
G013601055,3134100
G013601056,3134100
G013601057,3133900
G013601058,3133900
G013601059,3133900
G013601061,3133900
G013601062,3133900
G013601063,3133900
G013601064,3133900
G013601065,3133700
G013601066,3133700
G013601067,3133700
G013601068,3133700
G013601069,3133700
G013601071,3133700
G013601072,3133700
G013601073,3133500
G013601074,3133500
G013601075,3133500
G013601076,3133500
G013601077,3133500
G013601078,3133500
G013601079,3133500
G013601081,3133300
G013601082,3133300
G013601083,3133300
G013601084,3133300
G013601085,3133300
G013601086,3133300
G013601087,3133300
G013601088,3133300
G013601089,3133100
G013601091,3133100
G013601092,3133100
G013601093,3133100
G013601094,3133100
G013601095,3133100
G013601096,3133100
G013601097,3132900
G013601098,3132900
G013601099,3132900
G013602001,3135300
G013602002,3135300
G013602003,3135300
G013602004,3135300
G013602005,3135300
G013602006,3135300
G013602007,3135300
G013602008,3135300
G013602009,3135100
G013602011,3135100
G013602012,3135100
G013602013,3135100
G013602014,3135100
G013602015,3135100
G013602016,3135100
G013602017,3134900
G013602018,3134900
G013602019,3134900
G013602021,3134900
G013602022,3134900
G013602023,3134900
G013602024,3134900
G013602025,3134700
G013602026,3134700
G013602027,3134700
G013602028,3134700
G013602029,3134700
G013602031,3134700
G013602032,3134700
G013602033,3134500
G013602034,3134500
G013602035,3134500
G013602036,3134500
G013602037,3134500
G013602038,3134500
G013602039,3134500
G013602041,3134300
G013602042,3134300
G013602043,3134300
G013602044,3134300
G013602045,3134300
G013602046,3134300
G013602047,3134300
G013602048,3134300
G013602049,3134100
G013602051,3134100
G013602052,3134100
G013602053,3134100
G013602054,3134100
G013602055,3134100
G013602056,3134100
G013602057,3133900
G013602058,3133900
G013602059,3133900
G013602061,3133900
G013602062,3133900
G013602063,3133900
G013602064,3133900
G013602065,3133700
G013602066,3133700
G013602067,3133700
G013602068,3133700
G013602069,3133700
G013602071,3133700
G013602072,3133700
G013602073,3133500
G013602074,3133500
G013602075,3133500
G013602076,3133500
G013602077,3133500
G013602078,3133500
G013602079,3133500
G013602081,3133300
G013602082,3133300
G013602083,3133300
G013602084,3133300
G013602085,3133300
G013602086,3133300
G013602087,3133300
G013602088,3133300
G013602089,3133100
G013602091,3133100
G013602092,3133100
G013602093,3133100
G013602094,3133100
G013602095,3133100
G013602096,3133100
G013602097,3132900
G013602098,3132900
G013602099,3132900
G013603001,3135300
G013603002,3135300
G013603003,3135300
G013603004,3135300
G013603005,3135300
G013603006,3135300
G013603007,3135300
G013603008,3135300
G013603009,3135100
G013603011,3135100
G013603012,3135100
G013603013,3135100
G013603014,3135100
G013603015,3135100
G013603016,3135100
G013603017,3134900
G013603018,3134900
G013603019,3134900
G013603021,3134900
