dávka,produkt,počet,uložení,vozík,adresa,vlna,
17346848,LNN81WH008LCK,1,Paleta,1172111,V000403004,1432799,16426
17346649,95SG10839,15,Paleta,,V000802005,1432799,30857
17346901,18708000000014,1,Policový regál,1172115,G000500025,1432799,38820
17346901,29493306,1,Komůrkový regál,1172115,G000104099,1432799,38820
17346901,34313282,1,Paleta,1172115,V000701005,1432799,38820
17346901,34313283,1,Policový regál,1172115,G000400024,1432799,38820
17346901,35120345,1,Paleta,1172115,V000303003,1432799,38820
17346901,35120347,1,Paleta,1172115,V000502005,1432799,38820
17346901,95895251147,1,Policový regál,1172115,G000603008,1432799,38820
17346901,95895251149,1,Komůrkový regál,1172115,G000003104,1432799,38820
17346901,95895252163,4,Komůrkový regál,1172115,G000301187,1432799,38820
17346901,95895767,1,Komůrkový regál,1172115,G000301111,1432799,38820
17346901,95895769,1,Komůrkový regál,1172115,G003603161,1432799,38820
17346950,184416917,10,Paleta,,V000000001,1432799,3298
17346902,31701119,1,Policový regál,1172115,G000601002,1432799,3971
17346902,31701120,1,Policový regál,1172115,G000803007,1432799,3971
17346902,31701121,1,Policový regál,1172115,G000402017,1432799,3971
17346902,31701131,1,Policový regál,1172115,G001201030,1432799,3971
17346902,4833200520,1,Policový regál,1172115,G000901018,1432799,3971
17346902,48332005361,1,Paleta,1172115,V000801002,1432799,3971
17346649,95SG108325,10,Paleta,,V000802004,1432799,30857
17346903,11299535654,1,Paleta,1172115,V000601003,1432799,3078
17346903,4833200227,1,Policový regál,1172115,G001203012,1432799,3078
17346903,95SG108275,1,Paleta,1172115,V001109032,1432799,3078
17346445,4833200039,1,Policový regál,1172068,G003002006,1432799,5158
17346445,4833200040,1,Policový regál,1172068,G002003005,1432799,5158
17346445,4833200041,1,Policový regál,1172068,G000402017,1432799,5158
17346445,4833200042,1,Policový regál,1172068,G000401017,1432799,5158
17346445,4833200043,1,Policový regál,1172068,G001501012,1432799,5158
17347021,517221026,1,Paleta,1172124,V000300005,1432799,8362
17346912,97974000000010QH11,1,Policový regál,1172116,G003000012,1432799,11975
17346908,29602195,1,Policový regál,1172116,G001700006,1432799,14100
17346908,95ALN66,1,Policový regál,1172116,G003001007,1432799,14100
17346908,48332004576,1,Paleta,1172116,V001210044,1432799,14100
17346908,3432617935,1,Policový regál,1172116,G001103002,1432799,14100
17346905,2977098,1,Komůrkový regál,1172116,G000202123,1432799,19379
17346904,4833200535,1,Policový regál,1172115,G000505023,1432799,12344
17346904,95895847712,1,Komůrkový regál,1172115,G000002071,1432799,12344
17346904,95895847714,1,Policový regál,1172115,G000403015,1432799,12344
17346904,95895868294,1,Policový regál,1172115,G001900008,1432799,12344
17346955,95XI269,2,Paleta,1172120,V001000004,1432799,40244
17346955,95XI2701,2,Paleta,1172120,V001108046,1432799,40244
17346906,EC13T789140,1,Policový regál,1172116,G000500028,1432799,44926
17346906,EC13T945140,1,Paleta,1172116,V000302003,1432799,44926
17346906,EC13T945240,1,Paleta,1172116,V000902002,1432799,44926
17346906,EC13T945340,1,Policový regál,1172116,G003100028,1432799,44926
17346906,EC13T945440,1,Policový regál,1172116,G002501031,1432799,44926
17346906,51801235,2,Policový regál,1172116,G001200027,1432799,44926
17346541,95XI471,50,Paleta,1172054,V000600005,1432799,6458
17346920,20505062,1,Paleta,1172117,V001105038,1432799,23167
17346920,205517506,1,Paleta,1172117,V001202037,1432799,23167
17346920,2055180453,1,Paleta,1172117,V000900005,1432799,23167
17346920,213590799112,1,Policový regál,1172117,G000501020,1432799,23167
17346920,29493130,1,Komůrkový regál,1172117,G000204217,1432799,23167
17346920,2960103209917,3,Policový regál,1172117,G000400010,1432799,23167
17346920,29602190,1,Policový regál,1172117,G000501012,1432799,23167
17346920,34313282,1,Paleta,1172117,V000701005,1432799,23167
17346920,35120347,1,Paleta,1172117,V000502005,1432799,23167
17346920,35120348,1,Policový regál,1172117,G000701016,1432799,23167
17346920,44301386,1,Paleta,1172117,V000601005,1432799,23167
17346920,4833200324,1,Paleta,1172117,V000403003,1432799,23167
17346920,502710032,1,Policový regál,1172117,G002300002,1432799,23167
17346920,51721152,1,Policový regál,1172117,G002300002,1432799,23167
17346922,9589587522,1,Komůrkový regál,1172117,G003610167,1432799,40200
17346922,95895900976,1,Policový regál,1172117,G003403010,1432799,40200
17346922,95HO209,1,Paleta,1172117,V001208043,1432799,40200
17346922,95HO312,1,Paleta,1172117,V001203045,1432799,40200
17346922,95HO316,1,Paleta,1172117,V001107045,1432799,40200
17346922,95SG108276,1,Paleta,1172117,V001107032,1432799,40200
17346922,95SG30784,1,Paleta,1172117,V001203046,1432799,40200
17346922,95SGH907,1,Paleta,1172117,V001208046,1432799,40200
17346922,95XI269,2,Paleta,1172117,V001000004,1432799,40200
17346922,95XI3305,1,Paleta,1172117,V001109030,1432799,40200
17346921,34313282,2,Paleta,1172117,V000701005,1432799,40244
17346921,34313283,1,Policový regál,1172117,G000400024,1432799,40244
17346862,185-UM340-OLED199W,1,Paleta,1172112,V000002002,1432799,46475
17346743,29601031813,2,Policový regál,1172102,G003202013,1432799,4720
17346743,29601032042,1,Komůrkový regál,1172102,G000106151,1432799,4720
17346743,34313282,5,Paleta,1172102,V000701005,1432799,4720
17346743,35120233,1,Policový regál,1172102,G000500026,1432799,4720
17347075,EPR02101Z,36,Paleta,1172069,V000100003,1432799,38634
17347075,EPR02113Z,2,Paleta,1172069,V000701003,1432799,38634
17346914,2191060294,3,Policový regál,1172116,G000603019,1432799,39319
17346914,95895320372,2,Komůrkový regál,1172116,G000002005,1432799,39319
17346914,95895872734,1,Policový regál,1172116,G000503009,1432799,39319
17346914,95XI3290,1,Paleta,1172116,V001108025,1432799,39319
17346914,95XI470,1,Paleta,1172116,V001105042,1432799,39319
17346918,29601031907,5,Policový regál,1172116,G002102008,1432799,45107
17346918,2960307313,10,Komůrkový regál,1172116,G000107024,1432799,45107
17346918,2960307654,10,Policový regál,1172116,G000504011,1432799,45107
17346918,5027100,10,Policový regál,1172116,G000602009,1432799,45107
17346918,98702432,10,Policový regál,1172116,G001500015,1432799,45107
17346915,EC13T04D000,16,Policový regál,,G001203018,1432799,10269
17346915,31701868,5,Komůrkový regál,,G000003108,1432799,10269
17346915,31701842,10,Policový regál,,G001602004,1432799,10269
17346915,31701824,10,Komůrkový regál,,G000005072,1432799,10269
17346919,95XI323,1,Paleta,1172116,V001109007,1432799,48074
17346919,95XI2701,1,Paleta,1172116,V001108046,1432799,48074
17346919,95XI269,1,Paleta,1172116,V001000004,1432799,48074
17346919,95880802020,2,Komůrkový regál,1172116,G003609200,1432799,48074
17346919,9581V212,1,Paleta,1172116,V001206045,1432799,48074
17346919,29493235,2,Komůrkový regál,1172116,G000101201,1432799,48074
17346919,231000003662,1,Policový regál,1172116,G000505016,1432799,48074
17346919,23100000331,1,Policový regál,1172116,G002201028,1432799,48074
17346919,187101659950701,1,Paleta,1172116,V000902002,1432799,48074
17346743,2072532510,1,Policový regál,1172102,G003300015,1432799,4720
17346635,EC13T03V64A,4,Policový regál,1172094,G001200020,1432799,10632
17346635,35120229,1,Policový regál,1172094,G001003010,1432799,10632
17346635,35120226,1,Policový regál,1172094,G001000011,1432799,10632
17346635,31701099,1,Policový regál,1172094,G000403020,1432799,10632
17346635,311950221,1,Policový regál,1172094,G001901022,1432799,10632
17346929,95XI3302,1,Paleta,1172118,V001104016,1432799,11592
17346929,95XI323,1,Paleta,1172118,V001109007,1432799,11592
17346929,95XI320,1,Paleta,1172118,V001205046,1432799,11592
17346929,95ALPS1843,1,Policový regál,1172118,G002104022,1432799,11592
17346929,44301386,1,Paleta,1172118,V000601005,1432799,11592
17346929,34313250,3,Paleta,1172118,V000602003,1432799,11592
17346929,2191060299,1,Komůrkový regál,1172118,G003602185,1432799,11592
17346929,2100808952,2,Policový regál,1172118,G001203015,1432799,11592
17346929,18H24AA,1,Policový regál,1172118,G003202027,1432799,11592
17346927,95ALP7200,1,Policový regál,1172117,G000402004,1432799,23167
17346927,95AL142,1,Paleta,1172117,V001109029,1432799,23167
17346927,34313251,1,Policový regál,1172117,G000400018,1432799,23167
17346927,34313250,1,Paleta,1172117,V000602003,1432799,23167
17346927,205A0000010233,3,Paleta,1172117,V001206006,1432799,23167
17346927,2055159658512,1,Paleta,1172117,V001208052,1432799,23167
17346931,95SGS905,1,Policový regál,1172118,G003302024,1432799,39319
17346931,9589584265,1,Komůrkový regál,1172118,G003602157,1432799,39319
17346931,205A0000010681,2,Paleta,1172118,V001202047,1432799,39319
17346931,1319987-MHJE3,3,Paleta,1172118,V000600005,1432799,39319
17346915,31700863,40,Paleta,,V000000001,1432799,10269
17346926,EPSSJIC92L1,1,Komůrkový regál,1172117,G000200241,1432799,8113
17346926,95ALN251,1,Policový regál,1172117,G000400026,1432799,8113
17346926,52607318048,10,Policový regál,1172117,G000803015,1432799,8113
17346926,51700019821,1,Paleta,1172117,V000303004,1432799,8113
17346926,50100221264,1,Policový regál,1172117,G000903020,1432799,8113
17346926,29493240,1,Policový regál,1172117,G001302016,1432799,8113
17346926,23100000214,1,Policový regál,1172117,G001502011,1432799,8113
17346926,2191060749,2,Komůrkový regál,1172117,G003604207,1432799,8113
17346915,31700840,3,Policový regál,,G001502028,1432799,10269
17346930,52607211561563,1,Policový regál,1172118,G001500029,1432799,29810
17346841,95SGN10230,1,Policový regál,1172111,G001002014,1432799,40278
17346841,95SG108422,1,Paleta,1172111,V001107019,1432799,40278
17346841,9589701334,1,Komůrkový regál,1172111,G000108103,1432799,40278
17346925,95AL215,4,Paleta,1172117,V000800005,1432799,41235
17346925,95895251129,1,Komůrkový regál,1172117,G003603155,1432799,41235
17346925,9589400807,2,Komůrkový regál,1172117,G000305196,1432799,41235
17346925,29493178,2,Policový regál,1172117,G000800018,1432799,41235
17346925,23100000150,1,Policový regál,1172117,G001401031,1432799,41235
17346925,2191099986561,1,Komůrkový regál,1172117,G000207232,1432799,41235
17346925,217161301,10,Paleta,1172117,VP00200009,1432799,41235
17346925,LNZ4X20M26272,1,Policový regál,1172117,G000803027,1432799,41235
17346925,95SGP1103,1,Policový regál,1172117,G000702016,1432799,41235
17346928,23100000401,2,Policový regál,1172117,G003001022,1432799,43671
17346928,23100000467,1,Policový regál,1172117,G003302031,1432799,43671
17346928,35120345,2,Paleta,1172117,V000303003,1432799,43671
17346928,44301386,3,Paleta,1172117,V000601005,1432799,43671
17346928,23100000250,1,Policový regál,1172117,G000900008,1432799,43671
17346928,23100000214,2,Policový regál,1172117,G001502011,1432799,43671
17346928,204A0000010110,1,Policový regál,1172117,G001201022,1432799,43671
17346601,958953211172,2,Komůrkový regál,1172092,G003609211,1432799,13223
17346936,1319982-MKU63SK,20,Paleta,,V000801002,1432799,39924
17346936,1319982-MLL82,25,Policový regál,,G001200020,1432799,39924
17346936,132011-Z15S-008SK,20,Paleta,,V000801003,1432799,39924
17346936,132013-Z14V-08SK,1,Paleta,,V000800003,1432799,39924
17346936,132013-Z14V-08SK,4,Paleta,,V000800003,1432799,39924
17346936,132013-Z15G-115SK,5,Paleta,,V000900003,1432799,39924
17346936,1319984-MNHF2SK,40,Paleta,,V000804005,1432799,39924
17347016,34323496,5,Paleta,1172123,V000302004,1432799,44814
17346956,95XI470,2,Paleta,1172120,V001109047,1432799,46683
17346956,95XI471,1,Paleta,1172120,V000600005,1432799,46683
17346454,29493076,1,Policový regál,1172069,G000801004,1432799,4140
17346454,29493178,1,Policový regál,1172069,G000800018,1432799,4140
17346454,34313331,1,Paleta,1172069,VP00100009,1432799,4140
17346938,1319987-MHJE3,2,Paleta,1172118,V000600005,1432799,24890
17346938,1319987-MM2Y3SK,2,Policový regál,1172118,G003002025,1432799,24890
17346938,95XI471,1,Paleta,1172118,V000600005,1432799,24890
17346935,29493142,1,Policový regál,1172118,G003201007,1432799,26830
17346935,95895252150,1,Komůrkový regál,1172118,G000304031,1432799,26830
17346935,95895872650,1,Policový regál,1172118,G000401016,1432799,26830
17346935,95ALN402,1,Komůrkový regál,1172118,G000302087,1432799,26830
17346935,95ALN408,3,Komůrkový regál,1172118,G000110121,1432799,26830
17347036,132016-Z12P-06SK,1,Paleta,1172125,V000901003,1432799,39924
17346939,20420095100,2,Policový regál,1172118,G002300002,1432799,16797
17346940,20064009,1,Policový regál,1172068,G000700007,1432799,18793
17346940,201063886,1,Policový regál,1172068,G001501024,1432799,18793
17346940,205011012,2,Paleta,1172068,V001105004,1432799,18793
17346940,20551495891,1,Policový regál,1172068,G000701009,1432799,18793
17346940,29603025,12,Policový regál,1172068,G003500027,1432799,18793
17346940,34323375,1,Paleta,1172068,V000901002,1432799,18793
17346940,34323443,1,Paleta,1172068,V000102001,1432799,18793
17346475,958TM51763,1,Paleta,1172059,V000201005,1432799,22685
17346475,95SGP58535,1,Policový regál,1172059,G000402031,1432799,22685
17346942,9589701250,1,Policový regál,1172118,G000403030,1432799,43877
17346940,227007671,1,Komůrkový regál,1172068,G000108185,1432799,18793
17346940,35120233,1,Policový regál,1172068,G000500026,1432799,18793
17346940,517213186,1,Paleta,1172068,VP00000003,1432799,18793
17346943,2050024096,1,Paleta,1172119,V001206004,1432799,37780
17346943,311950221,1,Policový regál,1172119,G001901022,1432799,37780
17346943,31701384,1,Policový regál,1172119,G002000031,1432799,37780
17346947,2050022525,1,Paleta,1172119,V001202044,1432799,39124
17346848,34330006,3,Policový regál,1172111,G001603010,1432799,16426
17346946,29493281,3,Policový regál,1172119,G002401011,1432799,19625
17346946,29493305,1,Komůrkový regál,1172119,G000104023,1432799,19625
17346946,29601032163,5,Policový regál,1172119,G000404010,1432799,19625
17346946,35453523,1,Policový regál,1172119,G001000014,1432799,19625
17346946,48332007350,3,Paleta,1172119,V000301005,1432799,19625
17346947,2191060343,1,Komůrkový regál,1172119,G000309045,1432799,39124
17346947,34313331,3,Paleta,1172119,VP00100009,1432799,39124
17346947,95XI3290,1,Paleta,1172119,V001108025,1432799,39124
17346467,1901103010,2,Paleta,1172070,V000602003,1432799,3769
17346467,29493252,1,Policový regál,1172070,G000502026,1432799,3769
17346887,483320053934,2,Paleta,1172079,V000301005,1432799,8135
17346529,987026004,6,Policový regál,1172088,G003401011,1432799,40637
17346649,95SGO35,6,Komůrkový regál,,G000311105,1432799,30857
17346649,95SGH938,20,Paleta,,V000901003,1432799,30857
17346541,1319982-MLL82,10,Policový regál,1172054,G001200020,1432799,6458
17346541,1319982-MM0A3,50,Paleta,1172054,V000602004,1432799,6458
17346541,1319987-MHJE3,50,Paleta,1172054,V000600005,1432799,6458
17346541,1319987-MHXH3SK,5,Policový regál,1172054,G000401019,1432799,6458
17346541,1319982-MD506SK,2,Policový regál,1172054,G000902023,1432799,6458
17346541,1319987-MM0Y3SK,1,Policový regál,1172054,G001001003,1432799,6458
17346574,50261007023,20,Policový regál,1172072,G002802004,1432799,23155
17346949,296010321640,1,Policový regál,1172119,G001901015,1432799,38657
17346949,517212331,3,Policový regál,1172119,G001501028,1432799,38657
17346949,517224812,1,Policový regál,1172119,G001101002,1432799,38657
17346949,9581V36,1,Paleta,1172119,V001103019,1432799,38657
17347040,131991-MGN93-CZ,3,Paleta,1172082,V000801002,1432799,6458
17346487,20420090622,1,Paleta,1172086,V000402001,1432799,3873
17346487,31701118,2,Policový regál,1172086,G000404027,1432799,3873
17347003,204400370,1,Paleta,1172122,V001107030,1432799,4062
17346952,50267012,10,Policový regál,1172080,G003301020,1432799,46050
17346952,50267014,20,Policový regál,1172080,G002401007,1432799,46050
17346952,50267015,10,Policový regál,1172080,G001201017,1432799,46050
17346952,50267016,3,Policový regál,1172080,G000701021,1432799,46050
17346953,2100808905,2,Komůrkový regál,1172119,G000000163,1432799,8335
17346953,2191060312,1,Komůrkový regál,1172119,G000208153,1432799,8335
17346953,2191099987560,1,Komůrkový regál,1172119,G000311126,1432799,8335
17346953,31195009,1,Komůrkový regál,1172119,G000300121,1432799,8335
17346953,31195012,3,Policový regál,1172119,G001602031,1432799,8335
17346953,31195015,1,Komůrkový regál,1172119,G000103019,1432799,8335
17346953,34313250,3,Paleta,1172119,V000602003,1432799,8335
17346953,34313251,2,Policový regál,1172119,G000400018,1432799,8335
