Product,Unit,PackageType,ContentQty,X,Y,Z,Weight
621072,Car,BA,100,34.6,28.4,28.6,7.436
621072,Unit,BA,1,15.8,2.1,25.8,0.068
621074,Unit,BA,1,8.4,2.8,12.6,0.16
621075,Unit,BA,1,12.5,8.5,3.5,0.31
621076,Unit,BA,1,8.3,2,12.5,0.058
621076,Car,BA,10,10.8,9.5,20.9,0.596
621087,Unit,BA,1,12.6,2.7,7.7,0.166
621088,Unit,BA,1,7.9,2.4,13,0.066
621089,Unit,BA,1,15.9,3.2,8.8,0.248
621091,Unit,BA,1,15.8,2.9,8.7,0.212
621092,Unit,BA,1,16,2.9,8.8,0.218
621094,Unit,BA,1,44.1,0.8,36.3,0.408
621094,Car,BA,25,54.6,43.7,13.9,10.722
621098,Unit,BA,1,9,2,22,0.082
621101,Unit,BA,1,20,10,1,0.05
621116,Car,BA,24,47.5,39,34,10.232
621116,Unit,BA,1,22.5,16,6,0.386
621201,Car,BA,6,39.1,14.8,23,2.928
621201,Unit,BA,1,29.8,3.6,7.7,0.356
621238,Unit,BA,1,23.2,6.5,15.7,0.376
621239,Unit,BA,1,28.3,3.3,13,0.324
621302,Unit,BA,1,36.4,2.9,11,0.44
621329,Unit,BA,1,13.7,18.5,32.8,0.526
621338,Unit,BA,1,32,19,29,2.36
621346,Unit,KO,1,82,64,25.5,28
621486,Unit,BA,1,24.5,14.4,31.4,4.866
621486,Car,BA,4,59.6,26.6,33.5,20.334
621493,Unit,KO,1,38,38,23.5,17.386
621499,Unit,BA,1,50.6,31.2,7.3,2.79
621560,Pal,KO,90,120,80,165,332
621560,Unit,BA,1,36,29,13,3.246
621560,Car,BA,2,36.5,30.5,26.5,6.922
621561,Unit,BA,1,18.4,7.5,18.3,0.478
621561,Car,BA,6,46.5,19.5,19.1,3.174
621564,Car,BA,40,25,25,34,6.4
621564,Unit,BA,1,12,10,5,0.1
621566,Car,BA,10,50,30,40,5.8
621566,Unit,BA,1,45,30,5,0.5
621569,Car,BA,25,56,42.5,32,14.196
621569,Unit,BA,1,27,40,4,0.52
621571,Unit,BA,1,9,3.4,25.2,0.104
621578,Unit,BA,1,24.1,11.4,25.8,0.702
621582,Unit,BA,1,24.5,8,4,0.728
621586,Unit,BA,1,16.5,4.5,1,0.026
621586,Car,BA,25,20.5,18.5,5.5,0.774
621587,Unit,BA,1,10,5,1,0.02
621590,Unit,BA,1,4.6,0.8,14.7,0.028
621591,Car,BA,25,20.5,5.4,11.8,0.46
621591,Unit,BA,1,8,0.8,4.6,0.016
621596,Pal,KO,40,120,169,80,276
621596,Unit,BA,1,30.8,21.8,38.2,6.028
621596,Car,BA,2,39.2,30.9,44.7,12.738
621603,Unit,BA,1,18.9,7.6,18.4,0.484
621603,Car,BA,6,45.2,19.6,18.8,3.172
621603,Pal,KO,288,120,80,128,171
621604,Unit,BA,1,18.3,7.6,18.5,0.488
621604,Car,BA,6,44.5,19,19,3.127
621626,Unit,BA,1,14,2.8,7.6,0.042
621633,Car,BA,10,58,33.5,23.5,10.296
621633,Unit,BA,1,31,21,5.5,0.93
621640,Unit,BA,1,20,2,30.5,0.294
621653,Unit,BA,1,38,29,5,0.278
621655,Unit,BA,1,22,10,2,0.09
621656,Unit,BA,1,22,10,2,0.09
621658,Unit,BA,1,22,10,2,0.09
621661,Unit,BA,1,18,9,0.5,0.046
621676,Unit,BA,1,48,31,6.5,2.592
621706,Unit,BA,1,23.9,8,29.2,0.926
621752,Unit,BA,1,19,7,19,0.408
621752,Car,BA,20,39.5,37,41,8.6
621753,Unit,BA,1,13.3,22.8,22.3,0.812
621753,Car,BA,2,28.3,25.2,23.8,1.938
621755,Car,BA,20,55.5,22.1,46.6,11.176
621755,Unit,BA,1,38.2,9.3,17.3,0.508
621757,Car,BA,15,17.6,24.2,14.4,1.474
621757,Unit,BA,1,17.1,1.7,13.6,0.094
621758,Unit,BA,1,13.5,17,1.5,0.08
621758,Car,BA,15,17.5,14,23.5,1.322
621760,Unit,BA,1,13.5,17,1.5,0.082
621760,Car,BA,15,17.5,14,23.5,1.31
621859,Unit,BA,1,12.2,6.4,15.1,0.196
621868,Unit,BA,1,13.9,5.3,7.6,0.078
621899,Unit,BA,1,8,0.9,4.5,0.016
621934,Unit,BA,1,11.2,1.2,10.1,0.016
621934,Car,BA,25,18.1,11.7,12.5,0.566
621935,Unit,BA,1,11.3,1.3,10.2,0.036
621935,Car,BA,25,18,11.9,12.6,0.568
621936,Unit,BA,1,11.3,1.3,10.1,0.036
621936,Car,BA,25,17.9,11.7,12.5,0.56
621937,Unit,BA,1,11.5,10,1,0.02
621945,Unit,BA,1,49.4,33.6,7.9,2.794
622001,Unit,BA,1,8,8,11,0.16
622004,Unit,BA,1,17.7,6.4,9.2,0.436
622004,Car,BA,10,32.9,20.5,20.1,4.712
622005,Unit,BA,1,17.6,6.2,9.2,0.472
622005,Car,BA,10,31.6,20,19.7,4.556
622006,Unit,BA,1,12.2,2,23.4,0.286
622008,Car,BA,10,36,10.5,25.5,1.482
622008,Unit,BA,1,12.5,20,5,0.128
622009,Unit,BA,1,13,20,5,0.13
622009,Car,BA,10,36,10,26,1.51
622013,Car,BA,6,45.2,19.6,19.2,3.204
622013,Unit,BA,1,18.1,7.5,18.1,0.49
622014,Car,BA,6,49.9,19.7,19.2,3.342
622014,Unit,BA,1,18,7.6,18,0.516
622032,Unit,BA,1,13.5,6,20,0.236
622032,Car,BA,24,40,30,43,6.1
622033,Car,BA,8,54,41.5,65.5,10.7
622033,Unit,BA,1,57,13.3,45.8,1.394
622035,Unit,BA,1,48,5.1,19,1.042
622035,Car,BA,6,47,27,20,7.3
622042,Unit,BA,1,27.5,12.1,23,0.706
622042,Car,BA,10,60.5,53.5,25,7.86
622064,Unit,BA,1,42,15,33.5,3.712
622083,Car,BA,5,48,43,35,12.1
622083,Unit,BA,1,30,8.5,35.5,2.14
622086,Unit,BA,1,17,5,1.5,0.02
622086,Car,BA,25,27,8.5,18,0.618
622094,Car,BA,8,58,37.5,37.5,15.78
622094,Unit,BA,1,27.4,8.9,34,1.718
622096,Unit,BA,1,34.1,8.4,27.7,1.612
622096,Car,BA,8,59.2,38.9,37.9,14.774
622099,Car,BA,8,57.5,38,37,14.26
622099,Unit,BA,1,33.5,27.5,8,1.546
622100,Unit,BA,1,27,7.4,27.8,1.392
622100,Car,BA,10,38,30.4,56.6,14.95
622108,Unit,BA,1,24.3,3.2,13.3,0.234
622131,Unit,BA,1,54,30,9,3.15
622132,Unit,BA,1,8,10,5,0.21
622150,Unit,BA,1,54,26,9,3.1
622151,Unit,BA,1,53,25.5,8,2.836
622151,Car,BA,6,55.5,52.5,26.5,18.482
622155,Car,BA,8,53,35.2,42.8,19.4
622155,Unit,BA,1,25.1,8.4,40.7,2.296
622157,Unit,BA,1,15,12,1,0.048
622158,Unit,BA,1,15,11.5,2,0.07
622160,Car,BA,40,33.8,31.4,40.7,6.006
622160,Unit,BA,1,15.8,3.3,15.9,0.126
622161,Unit,BA,1,13.5,3.3,16,0.152
622162,Unit,BA,1,20,7.2,20.2,0.322
622164,Unit,BA,1,13.5,2.8,16,0.062
622165,Unit,BA,1,15.7,3.3,14.6,0.084
622166,Unit,BA,1,16.1,2.8,14.5,0.104
622167,Unit,BA,1,16.1,3.3,16.4,0.152
622168,Unit,BA,1,16.4,4.7,16.8,0.376
622447,Unit,BA,1,53,34,10,4.012
622447,Car,BA,4,55.5,42.5,36,17.3
622449,Unit,BA,1,53.4,10.4,34.4,4.1
622549,Unit,BA,1,18.5,1.5,11.5,0.085
622550,Unit,BA,1,18.5,1.5,11.5,0.085
622558,Unit,BA,1,18.5,1.5,11.5,0.085
622566,Car,BA,5,31.6,26.1,15.5,4.656
622566,Unit,BA,1,23.7,6.1,14.4,0.906
622591,Unit,BA,1,28,28,5,0.95
622591,Car,BA,10,56,29,30,10.38
622592,Car,BA,10,5,37,29,14.29
622592,Unit,BA,1,28,27,7,1.31
622594,Car,BA,15,17.5,14,23.5,1.28
622594,Unit,BA,1,13.5,17,1.5,0.08
622597,Unit,BA,1,20.6,6.7,13.7,0.196
622597,Car,BA,24,43.5,30.8,41.1,5.678
622598,Car,BA,24,43.4,30.6,40.2,5.436
622598,Unit,BA,1,20.8,6.4,13.7,0.194
622600,Unit,BA,1,27.6,7.2,34.2,1.692
622600,Car,BA,5,37,30.4,37.2,9.3
622613,Unit,BA,1,17,1.5,13.6,0.072
622613,Car,BA,25,33,14.5,18,2.064
622614,Unit,BA,1,32.2,1.6,19.1,0.088
622614,Car,BA,10,21,16,10,0.9
622615,Unit,BA,1,8.5,1.6,19.1,0.08
622615,Car,BA,10,20,16,9,0.96
622646,Unit,BA,1,25,15,35,2.5
622649,Unit,BA,1,46,29.3,6.5,2.064
622659,Unit,BA,1,12,16,6,0.24
622664,Unit,BA,1,10,10,4.5,0.219
622664,Car,BA,10,26,21,15,2.528
622690,Unit,BA,1,21.2,13.6,35,1.574
622714,Car,BA,20,55,22.5,19.5,6.656
622714,Unit,BA,1,26.5,17.5,2,0.308
622722,Unit,BA,1,11.5,7,10.5,0.264
622722,Car,BA,5,36.5,12.5,12,1.44
622724,Unit,BA,1,12.5,4,2,0.017
622726,Unit,BA,1,25,10.5,3,0.078
622731,Car,BA,6,56,33,46,11.135
622731,Unit,BA,1,43,31,9,1.644
622742,Unit,BA,1,9,12,4,0.128
622765,Unit,BA,1,11.4,1.8,18.9,0.076
622776,Unit,BA,1,19.5,1.6,11.3,0.07
622777,Unit,BA,1,11.2,1.6,18.6,0.072
622785,Unit,BA,1,20,1,13,0.071
622787,Unit,BA,1,20.6,6.8,41.7,0.338
622808,Unit,BA,1,18.5,1.7,11.3,0.08
622812,Unit,BA,1,28,27,7,1.05
622812,Car,BA,10,58,37,29,11.69
622885,Unit,BA,1,21,15,4,0.96
622903,Unit,BA,1,29.4,2.3,18.6,0.174
622966,Unit,BA,1,15.9,4.9,44.5,0.74
622966,Car,BA,8,46.4,37.7,34.5,10.874
622973,Unit,BA,1,15,10,3,0.056
623004,Car,BA,10,55.5,53.5,24,16.1
623004,Unit,BA,1,20.6,9.9,26.3,1.856
623005,Car,BA,10,55,53,24,21.33
623005,Unit,BA,1,26,21,10,1.99
623041,Unit,BA,1,36,31.5,12,1.496
623041,Car,BA,4,49,37.5,33.5,6.748
623044,Unit,BA,1,22.4,8,25.2,0.508
623044,Car,BA,20,51.5,47,41,11.398
623062,Unit,BA,1,24,9.5,19,0.876
623063,Unit,BA,1,12,9.5,19,0.536
623075,Unit,BA,1,20.4,12.8,22.4,0.984
623076,Unit,BA,1,35,8,26.5,0.744
623076,Car,BA,10,55,37,43,8.952
623077,Car,BA,24,43.9,43.3,40.5,11.588
623077,Unit,BA,1,13.8,10.2,19.4,0.438
623079,Unit,BA,1,28.3,12.8,32.5,1.968
623079,Car,BA,6,34.3,40,58.1,12.93
623081,Unit,BA,1,15.3,4.3,20.5,0.296
623082,Unit,BA,1,25.2,8.4,40.5,1.922
623083,Unit,BA,1,30.5,30,8,1.558
623084,Unit,BA,1,53.4,8.6,25.5,2.754
623086,Car,BA,10,51.5,37.7,34.3,13.878
623086,Unit,BA,1,32.1,7.3,24.3,1.334
623087,Unit,BA,1,20.5,6.7,16.8,0.356
623087,Car,BA,30,51.5,42.5,35,12.1
623088,Car,BA,30,51.5,43.5,35.5,12.1
623088,Unit,BA,1,20.5,16.5,6.5,0.358
623089,Unit,BA,1,20,15,4.5,0.31
623091,Car,BA,24,43.7,43.6,40.5,13
623091,Unit,BA,1,14.1,10.2,19.1,0.496
623093,Unit,BA,1,13,9,5,0.18
623109,Unit,BA,1,30,1,21,0.42
623128,Unit,BA,1,23.2,8.8,18.9,0.714
623128,Car,BA,5,45.4,26.6,21.2,3.968
623131,Unit,BA,1,14,10,5,0.1
623166,Unit,BA,1,10.1,12.9,5.8,0.158
623171,Unit,BA,1,23,17.5,16,0.59
623175,Unit,BA,1,5.5,9.5,12.5,0.174
623184,Unit,BA,1,48,10,5.5,0.832
623199,Unit,BA,1,48,10,5.5,0.716
624073,Car,BA,16,46.6,27.9,36.6,4.446
624073,Unit,BA,1,22.7,8.8,12.7,0.24
624082,Unit,BA,1,30.3,12.5,22.8,0.774
624082,Car,BA,18,69,39,58.5,15.5
624088,Unit,BA,1,25,21,6,0.522
624104,Unit,BA,1,18.5,21.5,5,0.00027
624105,Unit,BA,1,16.5,10.5,10.5,0.35
624107,Car,BA,4,21.5,21.5,18.5,1.21
624107,Unit,BA,1,18.5,8,10.5,0.22
624124,Unit,BA,1,43,7.5,6.5,0.744
624133,Pal,KO,40,127,174,80,214
624133,Unit,BA,1,31.5,30.2,34.1,4.498
624133,Car,BA,2,65.7,32.4,35.4,9.798
624135,Unit,BA,1,38.5,28,5.5,1.198
624136,Car,BA,12,72,45,29.5,9.5
624136,Unit,BA,1,21.5,13.5,24,0.736
624166,Unit,BA,1,11,5.5,1,0.02
624169,Unit,BA,1,18,5.5,1,0.03
624170,Unit,BA,1,5.5,11,1,0.02
624176,Unit,BA,1,21.8,10.8,21.8,0.95
624182,Car,BA,4,38.2,30.3,30,7.52
624182,Unit,BA,1,55.9,7.2,32.1,1.696
624183,Unit,BA,1,21.7,10.7,21.8,0.996
624185,Unit,BA,1,22.5,22,10.5,1.008
624187,Unit,BA,1,18,22,0.1,0.006
624188,Car,BA,2,42,34,14,4.41
624188,Unit,BA,1,40,17,13,1.96
624476,Unit,BA,1,44,8.8,20.9,1.658
624476,Car,BA,6,46.2,45.3,28.5,10.314
624507,Unit,BA,1,19.3,6.7,13.4,0.502
624531,Unit,BA,1,12.6,14,35,1.106
624533,Car,BA,25,12.2,9.4,11.3,0.362
624533,Unit,BA,1,11.3,0.6,10.1,0.03
624534,Car,BA,25,12.2,9.2,11.3,0.356
624534,Unit,BA,1,10.1,0.6,11.4,0.012
624535,Unit,BA,1,11.3,0.7,10.1,0.03
624535,Car,BA,25,12.4,9.7,11.2,0.358
624536,Unit,BA,1,11.4,0.6,10.1,0.008
624536,Car,BA,25,12,11,8,0.3
624550,Unit,BA,1,21.3,5.2,14,0.15
624557,Unit,BA,1,4.6,0.9,14.7,0.028
624578,Unit,BA,1,14.6,0.8,4.6,0.026
624578,Car,BA,25,20.6,5.5,18.8,0.77
624598,Unit,BA,1,26,16.5,4,0.7
624598,Car,BA,5,28,22.5,19,4.1
624599,Car,BA,5,36,28.5,24,8.962
624599,Unit,BA,1,33.5,20.5,5.5,1.652
624610,Car,BA,5,32.9,20.4,27.8,5.214
624610,Unit,BA,1,26.1,6.2,16.7,0.946
624618,Unit,BA,1,27.6,4,18.6,1.112
624618,Car,BA,5,30.6,22.5,21.5,5.908
624644,Car,BA,25,20.5,5.5,12.1,0.446
624644,Unit,BA,1,4.5,9.5,0.7,0.016
624645,Car,BA,25,18.5,20,5,0.766
624645,Unit,BA,1,14.6,0.9,4.6,0.034
624662,Unit,BA,1,18,12.5,1,0.15
624664,Pal,KO,34,208,120,80,341
624664,Unit,KO,1,72.2,45.3,15.7,9.814
624666,Unit,BA,1,13,10,0.5,0.01
624667,Unit,BA,1,14,18,1,0.01
624668,Unit,BA,1,14,10,1,0.01
624669,Unit,BA,1,13,10,0.3,0.012
624672,Car,BA,4,33.4,20.8,24.9,2.326
624672,Unit,BA,1,23.6,8.2,18.7,0.482
624690,Unit,BA,1,12,2.2,27.1,0.018
624691,Unit,BA,1,8.8,1.6,18.9,0.026
624717,Unit,BA,1,17.2,3.1,9.4,0.416
624717,Car,BA,10,28.5,20.5,21.5,4.434
624718,Car,BA,10,20.8,21.8,28.1,4.123
624718,Unit,BA,1,10,17,3,0.33
624719,Car,BA,10,20.8,21.8,28.1,4.123
624719,Unit,BA,1,10,17,3,0.34
624721,Car,BA,10,28.1,20.8,21.8,4.438
624721,Unit,BA,1,16.8,3.1,9.4,0.42
624722,Unit,BA,1,17,9.5,3,0.372
624722,Car,BA,10,20.8,21.8,28.1,4.123
624723,Car,BA,10,28,20.9,21.7,4.486
624723,Unit,BA,1,17.3,3.1,9.4,0.366
624736,Car,BA,10,20.2,20.8,28.4,3.936
624736,Unit,BA,1,18,10,3,0.3
624737,Car,BA,10,28.5,20.7,20.9,4.016
624737,Unit,BA,1,16.5,3,9.1,0.328
624739,Unit,BA,1,18,10,3,0.3
624739,Car,BA,10,20.2,20.8,28.4,3.936
624740,Car,BA,10,20.2,20.8,28.4,3.936
624740,Unit,BA,1,18,10,3,0.3
624741,Unit,BA,1,18,10,3,0.3
624741,Car,BA,10,20.2,20.8,28.4,3.936
624752,Unit,BA,1,8.2,3,15.1,0.274
624752,Car,BA,10,59.9,18.6,26.7,3.386
624753,Car,BA,10,18.7,19.4,28.3,3.456
624753,Unit,BA,1,15.1,3,8.2,0.33
624754,Car,BA,10,18.7,19.4,28.3,3.456
624754,Unit,BA,1,18,10,5,0.4
624755,Unit,BA,1,18.8,3,8.3,0.276
624755,Car,BA,10,18.7,19.4,28.3,3.456
624756,Unit,BA,1,15.1,3,8.3,0.276
624756,Car,BA,10,28.2,19.1,19.2,3.388
624757,Unit,BA,1,18,10,5,0.4
624757,Car,BA,10,18.7,19.4,28.3,3.456
624758,Car,BA,10,18.7,19.4,28.3,3.456
624758,Unit,BA,1,18,10,5,0.4
624759,Car,BA,10,18.7,19.4,28.3,3.456
624759,Unit,BA,1,18,10,5,0.4
624761,Car,BA,10,18.7,19.4,28.3,3.456
624761,Unit,BA,1,18,10,5,0.4
624795,Unit,BA,1,44.5,8,30,2.48
624800,Car,BA,8,26,10.5,14.5,0.426
624800,Unit,BA,1,9.5,15,3,0.044
624801,Unit,BA,1,14.1,3.6,9.8,0.09
624801,Car,BA,8,27.6,15,11.1,0.464
624802,Unit,BA,1,14,3.4,9.8,0.092
624802,Car,BA,8,27.5,15,11.8,0.464
624803,Car,BA,8,27,14.8,11.5,0.462
624803,Unit,BA,1,14,3.4,9.6,0.09
624804,Unit,BA,1,16.2,5.2,14.1,0.156
624804,Car,BA,7,38,15.8,17.2,1.222
624805,Unit,BA,1,9.7,3.2,14.1,0.058
624805,Car,BA,8,15.5,26.5,10.8,0.532
624806,Car,BA,8,25.5,14.5,10,0.488
624806,Unit,BA,1,14,9.5,3,0.054
624807,Car,BA,8,26,14.5,10,0.492
624807,Unit,BA,1,9.7,3.2,14.1,0.058
624808,Unit,BA,1,14,9.5,3,0.054
624808,Car,BA,8,25.5,14.5,10,0.488
624809,Car,BA,7,37,17,16,1.53
624809,Unit,BA,1,17,14,5,0.2
624844,Unit,BA,1,17,9.5,3,0.368
624844,Car,BA,10,20.8,21.8,28.1,4.123
624870,Unit,BA,1,20.5,1.5,11.5,0.0078
624879,Unit,BA,1,19.5,12.5,11,0.43
624880,Unit,BA,1,8.2,3,6.7,0.086
624880,Car,BA,10,21.3,14.8,15.8,1.212
624882,Unit,BA,1,8.2,1.7,15,0.086
624882,Car,BA,10,19.3,10.5,20.9,1.178
624883,Unit,BA,1,8.2,1.7,15,0.086
624883,Car,BA,10,19.4,10.8,20.9,1.1
624884,Unit,BA,1,8.2,1.7,15,0.086
624884,Car,BA,10,10.3,18.9,20.4,1.19
624885,Car,BA,10,25.3,10.9,47.2,1.166
624885,Unit,BA,1,10.4,1.8,21.7,0.142
624886,Car,BA,10,23.2,11.3,21.1,1.298
624886,Unit,BA,1,9,1.7,16.5,0.1
624887,Car,BA,10,20.8,11.6,21.6,1.43
624887,Unit,BA,1,9,1.7,16.5,0.158
624892,Unit,BA,1,18,1.8,9.7,0.118
624892,Car,BA,10,22.4,12.1,21.7,1.59
624893,Car,BA,10,22.1,11.8,21.8,1.59
624893,Unit,BA,1,9.6,1.8,18,0.116
624894,Unit,BA,1,9.6,1.8,17.9,0.116
624894,Car,BA,10,22.8,12.1,21.8,1.574
624895,Car,BA,10,22.4,12.2,21.9,1.49
624895,Unit,BA,1,9.6,1.8,17.9,0.12
624901,Car,BA,10,19.1,10.4,19.3,0.87
624901,Unit,BA,1,8.2,1.5,14.9,0.06
624934,Unit,BA,1,14.5,3.4,8,0.08
624934,Car,BA,10,22.2,18.3,20.5,1.102
624935,Car,BA,10,22.3,18.4,20.7,1.172
624935,Unit,BA,1,14.5,3.5,8,0.078
624960,Car,BA,5,56.6,25.7,38.7,9.588
624960,Unit,BA,1,49.5,7.4,20.2,1.696
624964,Car,BA,10,41.5,38,19.5,5.296
624964,Unit,BA,1,18,17.5,7,0.456
624965,Car,BA,10,41.5,37.5,19.5,5.37
624965,Unit,BA,1,18,17,7,0.458
624966,Unit,BA,1,17.5,17,6.5,0.468
624966,Car,BA,10,41.5,38,19.5,5.408
624979,Unit,BA,1,47,7,28,2.262
624988,Unit,BA,1,45.5,7.5,30,2.298
625003,Unit,BA,1,14,3,8,0.062
625004,Unit,BA,1,10.5,9,4,0.094
625006,Unit,BA,1,10.5,4,9,0.095
625021,Unit,BA,1,50,25,15,2.5
625026,Unit,BA,1,50.1,31.1,8,2.588
625033,Unit,BA,1,50.1,31.1,8,2.586
625035,Car,BA,16,77,22.5,39,7
625035,Unit,BA,1,18.5,9.5,20,0.396
625036,Car,BA,20,34,23,29,2.3
625036,Unit,BA,1,18.1,4.3,12.7,0.092
625051,Unit,BA,1,8.5,1.6,19.1,0.08
625051,Car,BA,40,34.5,23.1,21.3,4.184
625051,Car,BA,10,21,10,16.4,0.952
625052,Car,BA,10,20.9,10.1,16.4,0.934
625052,Unit,BA,1,19,1.6,8.6,0.08
625070,Unit,BA,1,11,9,3.5,0.084
625076,Unit,BA,1,14,13.5,4,0.045
625079,Unit,BA,1,19,5,4,0.062
625092,Unit,BA,1,14,3.6,6.2,0.058
625121,Unit,BA,1,44.7,9.6,21.2,1.526
625121,Car,BA,8,43,46,39,11.8
625129,Unit,BA,1,19,17,4,0.26
625141,Unit,BA,1,25.8,12.2,21.5,2.516
625141,Car,BA,5,63.1,28.4,22.6,13.244
625164,Unit,BA,1,20,10.5,7,0.346
625167,Unit,BA,1,20.5,4.5,4.5,0.072
625220,Unit,BA,1,6,4.3,60.9,0.642
625234,Car,BA,8,75,18.5,12.5,1.326
625234,Unit,BA,1,71,3,3,0.116
625238,Unit,BA,1,11,6,6,0.044
625238,Car,BA,10,32,13,12,0.516
625240,Unit,BA,1,40.6,31.8,33.1,6.832
625243,Unit,BA,1,12.6,0.5,7.6,0.008
625243,Car,BA,100,34,14.8,9,0.804
625244,Car,BA,100,9.2,14.6,34,0.81
625244,Unit,BA,1,12.6,0.5,7.6,0.008
625245,Unit,BA,1,10,16,0.1,0.01
625245,Car,BA,100,35,11,16,1.18
625246,Unit,BA,1,9.2,1.1,5.9,0.002
625247,Car,BA,100,34.5,16.5,11,1.376
625247,Unit,BA,1,15,10,1,0.01
625248,Car,BA,100,35.1,17,11,1.382
625248,Unit,BA,1,15.2,0.5,10.1,0.012
625249,Unit,BA,1,15.1,0.6,10.1,0.01
625249,Car,BA,100,34.9,17,11.2,1.388
625252,Unit,BA,1,15,10,0.5,0.01
625252,Car,BA,50,18,11,16.5,0.69
625255,Unit,BA,1,36.5,35,33,6.7
625342,Unit,BA,1,18.5,11.5,1.5,0.087
625402,Car,BA,10,69.5,29,32,6.8
625402,Unit,BA,1,13.5,13.5,26.5,0.58
625407,Unit,BA,1,28,19,1.5,0.094
625412,Car,BA,50,39,20,30,2.4
625412,Unit,BA,1,12,2,8,0.04
625427,Car,BA,10,58.4,22,39.3,11.438
625427,Unit,BA,1,59.6,5.7,40.8,1.052
625429,Unit,BA,1,20,18,7.5,0.076
625435,Car,BA,8,57,31.5,30,6.98
625435,Unit,BA,1,29.7,7.4,27.6,0.77
625450,Unit,BA,1,19.2,1.6,11,0.064
625459,Unit,BA,1,20.1,2.7,30.5,0.276
625460,Unit,BA,1,20.2,2.6,30.7,0.27
625461,Unit,BA,1,20.1,2.5,30.6,0.274
625462,Unit,BA,1,20,2,30.5,0.275
625463,Unit,BA,1,20,2,30.5,0.28
625466,Unit,BA,1,30.5,20.5,2,0.299
625467,Unit,BA,1,15,2,26.5,0.193
625469,Unit,BA,1,15,2,26.5,0.186
625486,Unit,BA,1,11.2,2.1,20.6,0.08
625486,Car,BA,10,20,21,12,0.897
625496,Unit,BA,1,20.5,2.2,11.1,0.086
625496,Car,BA,10,21,20,13,0.9
625500,Unit,BA,1,20.5,11,2,0.079
625500,Car,BA,10,21,20,12,0.883
625510,Car,BA,10,21,20,13,0.989
625510,Unit,BA,1,18,11,2,0.091
625515,Car,BA,10,20,18.5,12,1.066
625515,Unit,BA,1,11.2,1.8,18.2,0.096
625517,Unit,BA,1,18.1,1.8,11.2,0.148
625517,Car,BA,10,20.4,12.4,18.2,1.092
625519,Unit,BA,1,19.4,1.6,11.1,0.116
625521,Unit,BA,1,11,1.5,19,0.068
625524,Unit,BA,1,19.5,1.5,11.1,0.068
625525,Unit,BA,1,19.5,11,2,0.075
625529,Car,BA,10,21.5,14,13,0.979
625529,Unit,BA,1,20.1,1.6,11.6,0.118
625530,Car,BA,10,20,14,13,0.699
625530,Unit,BA,1,20,12,1.5,0.062
625561,Unit,BA,1,13,10,1,0.02
625562,Unit,BA,1,13,10,1,0.02
625563,Unit,BA,1,13,10,1,0.02
625564,Unit,BA,1,13,10,1,0.02
625565,Unit,BA,1,13,10,1,0.02
625609,Car,BA,40,54.5,38,33,8.2
625609,Unit,BA,1,13,7,15,0.182
625727,Unit,BA,1,7.8,5.2,14,0.164
625746,Unit,BA,1,22,10,2,0.08
625748,Unit,BA,1,21,2,10,0.078
625750,Unit,BA,1,21,2,10,0.078
625753,Unit,BA,1,9,1,18,0.042
625779,Unit,BA,1,9.7,4.8,14.1,0.102
625779,Car,BA,5,25.8,15,10.5,0.562
625780,Car,BA,8,26.1,14.8,10.6,0.558
625780,Unit,BA,1,14.1,3.1,9.6,0.06
625781,Car,BA,8,26.1,15.3,12,0.556
625781,Unit,BA,1,14,3.1,9.5,0.062
625782,Car,BA,8,26.2,14.9,10.8,0.556
625782,Unit,BA,1,14.1,3,9.8,0.062
625783,Unit,BA,1,13.5,7.5,13.5,0.436
625783,Car,BA,10,39,28,16.5,4.856
625784,Unit,BA,1,13,7.5,13.5,0.114
625784,Car,BA,4,30.5,14,15,0.606
625785,Unit,BA,1,13.5,7.5,13.5,0.116
625785,Car,BA,4,30.5,14,15,0.618
625786,Car,BA,4,30.5,14.5,15,0.631
625786,Unit,BA,1,14,13,7.5,0.114
625791,Car,BA,10,28,21,19.5,4.052
625791,Unit,BA,1,16.5,9,3,0.326
625792,Unit,BA,1,16.5,3,9.1,0.328
625792,Car,BA,10,28,21,19.5,4.048
625794,Car,BA,10,28,21,19.5,4.03
625794,Unit,BA,1,16.5,9,3,0.324
625795,Unit,BA,1,16,10,3,0.4
625795,Car,BA,10,20.7,20.5,28.4,3.974
625796,Car,BA,10,28,20.5,20,4.016
625796,Unit,BA,1,9,3,16.5,0.324
625797,Car,BA,10,28.3,20.4,20.8,4.01
625797,Unit,BA,1,16.7,3,9,0.326
625798,Car,BA,10,24.7,20.6,28.4,3.946
625798,Unit,BA,1,8.9,3,16.6,0.326
625799,Car,BA,10,28,20,20,4.06
625799,Unit,BA,1,9,17,3,0.33
625800,Car,BA,10,28.3,20.3,21.2,3.994
625800,Unit,BA,1,18,10,4,0.4
625801,Unit,BA,1,16.5,9,3,0.326
625801,Car,BA,10,28,21,19.5,4.056
625805,Unit,BA,1,16.5,9,3,0.322
625805,Car,BA,10,28,21,19.5,4.022
625806,Unit,BA,1,8.2,3,15.1,0.274
625806,Car,BA,10,28.1,18.6,19.1,3.384
625807,Car,BA,10,20,19,18.5,3.41
625807,Unit,BA,1,8,3,15,0.27
625809,Unit,BA,1,20,3,8.4,0.274
625809,Car,BA,10,28,19,18,3.44
625810,Unit,BA,1,15,3,8.2,0.276
